"age","after","received_coupon","revenue"
"30-40",0,1,9.14
"30-40",0,1,7.85
"30-40",0,1,12.63
"30-40",0,1,5.23
"30-40",0,1,8.5
"30-40",0,1,10.78
"30-40",0,1,9.82
"30-40",0,1,6.69
"30-40",0,1,7.59
"30-40",0,1,8.55
"30-40",0,1,6.21
"30-40",0,1,7.18
"30-40",0,1,5.17
"30-40",0,1,9.71
"30-40",0,1,9.41
"30-40",0,1,6.62
"30-40",0,1,9.44
"30-40",0,1,10.36
"30-40",0,1,8.1
"30-40",0,1,8.91
"30-40",0,1,9.58
"30-40",0,1,8.29
"30-40",0,1,9.17
"30-40",0,1,4.47
"30-40",0,1,11.4
"30-40",0,1,7.94
"30-40",0,1,6.79
"30-40",0,1,11.28
"30-40",0,1,8.38
"30-40",0,1,8.15
"30-40",0,1,9.03
"30-40",0,1,7.56
"30-40",0,1,8.26
"30-40",0,1,7.43
"30-40",0,1,8.78
"30-40",0,1,12.25
"30-40",0,1,10.69
"30-40",0,1,11.04
"30-40",0,1,8.59
"30-40",0,1,11.82
"30-40",0,1,7.07
"30-40",0,1,6.74
"30-40",0,1,5.32
"30-40",0,1,9.28
"30-40",0,1,7.11
"30-40",0,1,10.31
"30-40",0,1,9.18
"30-40",0,1,8.21
"30-40",0,1,8.09
"30-40",0,1,9.32
"30-40",0,1,6.88
"30-40",0,1,13.34
"30-40",0,1,8.46
"30-40",0,1,8.27
"30-40",0,1,10.79
"30-40",0,1,12.21
"30-40",0,1,10.04
"30-40",0,1,9.74
"30-40",0,1,9.57
"30-40",0,1,8.18
"30-40",0,1,9.6
"30-40",0,1,10.41
"30-40",0,1,12.63
"30-40",0,1,7.08
"30-40",0,1,9.65
"30-40",0,1,9.05
"30-40",0,1,7.6
"30-40",0,1,10.14
"30-40",0,1,8.85
"30-40",0,1,9.4
"30-40",0,1,9.93
"30-40",0,1,2.7
"30-40",0,1,8.27
"30-40",0,1,6.93
"30-40",0,1,9.92
"30-40",0,1,7.23
"30-40",0,1,10.1
"30-40",0,1,5.34
"30-40",0,1,11.42
"30-40",0,1,7.09
"30-40",0,1,11.78
"30-40",0,1,11.82
"30-40",0,1,9.31
"30-40",0,1,7.77
"30-40",0,1,10.78
"30-40",0,1,7.84
"30-40",0,1,7.47
"30-40",0,1,10.01
"30-40",0,1,7.75
"30-40",0,1,7.57
"30-40",0,1,9.33
"30-40",0,1,14.09
"30-40",0,1,9.14
"30-40",0,1,10.47
"30-40",0,1,9.44
"30-40",0,1,13.03
"30-40",0,1,11.89
"30-40",0,1,9.35
"30-40",0,1,7.12
"30-40",0,1,8.28
"30-40",0,1,10.66
"30-40",0,1,8.57
"30-40",0,1,8.85
"30-40",0,1,7.37
"30-40",0,1,7.02
"30-40",0,1,11.47
"30-40",0,1,8.88
"30-40",0,1,7.57
"30-40",0,1,11.15
"30-40",0,1,14.15
"30-40",0,1,9.27
"30-40",0,1,5.72
"30-40",0,1,5.4
"30-40",0,1,6.88
"30-40",0,1,6.4
"30-40",0,1,6.79
"30-40",0,1,8.02
"30-40",0,1,6.35
"30-40",0,1,8.72
"30-40",0,1,9.86
"30-40",0,1,8.59
"30-40",0,1,8.35
"30-40",0,1,8.03
"30-40",0,1,6.68
"30-40",0,1,9.65
"30-40",0,1,8.2
"30-40",0,1,10.15
"30-40",0,1,9.01
"30-40",0,1,8.22
"30-40",0,1,3.97
"30-40",0,1,7.04
"30-40",0,1,8.54
"30-40",0,1,8.45
"30-40",0,1,8.72
"30-40",0,1,7.12
"30-40",0,1,6.95
"30-40",0,1,11.03
"30-40",0,1,8.42
"30-40",0,1,7.17
"30-40",0,1,6.39
"30-40",0,1,9.63
"30-40",0,1,11.94
"30-40",0,1,7.88
"30-40",0,1,6.95
"30-40",0,1,4.45
"30-40",0,1,11.47
"30-40",0,1,7.2
"30-40",0,1,11.63
"30-40",0,1,10.74
"30-40",0,1,8.16
"30-40",0,1,8.09
"30-40",0,1,7.5
"30-40",0,1,8.76
"30-40",0,1,8.43
"30-40",0,1,9.01
"30-40",0,1,11.99
"30-40",0,1,8.82
"30-40",0,1,11.36
"30-40",0,1,9.93
"30-40",0,1,7.54
"30-40",0,1,9.33
"30-40",0,1,8.04
"30-40",0,1,11.22
"30-40",0,1,7.49
"30-40",0,1,10.37
"30-40",0,1,10.35
"30-40",0,1,7.32
"30-40",0,1,7.23
"30-40",0,1,11.14
"30-40",0,1,10.8
"30-40",0,1,9.43
"30-40",0,1,2.99
"30-40",0,1,12.35
"30-40",0,1,8.5
"30-40",0,1,8.02
"30-40",0,1,5.69
"30-40",0,1,8.5
"30-40",0,1,7.89
"30-40",0,1,5.58
"30-40",0,1,7.38
"30-40",0,1,11.32
"30-40",0,1,6.51
"30-40",0,1,7.63
"30-40",0,1,11.61
"30-40",0,1,6.82
"30-40",0,1,8.28
"30-40",0,1,5.64
"30-40",0,1,8.33
"30-40",0,1,9.98
"30-40",0,1,6.08
"30-40",0,1,8.47
"30-40",0,1,10.91
"30-40",0,1,13.42
"30-40",0,1,8.58
"30-40",0,1,7.48
"30-40",0,1,11.02
"30-40",0,1,8.23
"30-40",0,1,6.75
"30-40",0,1,10.38
"30-40",0,1,10.89
"30-40",0,1,10.85
"30-40",0,1,10.63
"30-40",0,1,9.15
"30-40",0,1,11.49
"30-40",0,1,10.95
"30-40",0,1,7.96
"30-40",0,1,8.43
"30-40",0,1,10.34
"30-40",0,1,7.8
"30-40",0,1,9.22
"30-40",0,1,11.23
"30-40",0,1,11.02
"30-40",0,1,5.87
"30-40",0,1,7.64
"30-40",0,1,9.5
"30-40",0,1,8.03
"30-40",0,1,7.46
"30-40",0,1,5.38
"30-40",0,1,9.71
"30-40",0,1,12.03
"30-40",0,1,8.83
"30-40",0,1,7.99
"30-40",0,1,8.1
"30-40",0,1,7.27
"30-40",0,1,9.9
"30-40",0,1,7.94
"30-40",0,1,8.61
"30-40",0,1,10.05
"30-40",0,1,7.96
"30-40",0,1,6.8
"30-40",0,1,5.72
"30-40",0,1,5.95
"30-40",0,1,7.71
"30-40",0,1,7.11
"30-40",0,1,8.43
"30-40",0,1,11.38
"30-40",0,1,6.34
"30-40",0,1,5.64
"30-40",0,1,7.97
"30-40",0,1,6.8
"30-40",0,1,8.89
"30-40",0,1,6.73
"30-40",0,1,9.88
"30-40",0,1,8.36
"30-40",0,1,9.19
"30-40",0,1,10.55
"30-40",0,1,8.66
"30-40",0,1,10.88
"30-40",0,1,9.71
"30-40",0,1,9.36
"30-40",0,1,9.67
"30-40",0,1,8.66
"30-40",0,1,8.63
"30-40",0,1,6.69
"30-40",0,1,9.75
"30-40",0,1,7.17
"30-40",0,1,8.5
"30-40",0,1,10.08
"30-40",0,1,9.79
"30-40",0,1,7.35
"30-40",0,1,11.28
"30-40",0,1,10.51
"30-40",0,1,9.67
"30-40",0,1,6.98
"30-40",0,1,10.4
"30-40",0,1,11.43
"30-40",0,1,11.99
"30-40",0,1,4.87
"30-40",0,1,9.73
"30-40",0,1,10.51
"30-40",0,1,7.82
"30-40",0,1,7.62
"30-40",0,1,8.96
"30-40",0,1,10.48
"30-40",0,1,10.02
"30-40",0,1,8.35
"30-40",0,1,7.99
"30-40",0,1,6.7
"30-40",0,1,6.93
"30-40",0,1,9.96
"30-40",0,1,8.6
"30-40",0,1,8.99
"30-40",0,1,8.26
"30-40",0,1,7.6
"30-40",0,1,6.31
"30-40",0,1,9.07
"30-40",0,1,9.68
"30-40",0,1,5.63
"30-40",0,1,9.12
"30-40",0,1,6.25
"30-40",0,1,8.3
"30-40",0,1,7.57
"30-40",0,1,7.51
"30-40",0,1,8.26
"30-40",0,1,7.8
"30-40",0,1,8.41
"30-40",0,1,9.41
"30-40",0,1,12.84
"30-40",0,1,10.85
"30-40",0,1,11.71
"30-40",0,1,6.5
"30-40",0,1,9.11
"30-40",0,1,8.5
"30-40",0,1,8.04
"30-40",0,1,9.02
"30-40",0,1,7.89
"30-40",0,1,11.77
"30-40",0,1,5.93
"30-40",0,1,15.51
"30-40",0,1,10.75
"30-40",0,1,13.61
"30-40",0,1,10.61
"30-40",0,1,8.19
"30-40",0,1,8.58
"30-40",0,1,7.99
"30-40",0,1,6.37
"30-40",0,1,7.63
"30-40",0,1,7.97
"30-40",0,1,7.2
"30-40",0,1,9.16
"30-40",0,1,6.42
"30-40",0,1,9.89
"30-40",0,1,9.17
"30-40",0,1,8.89
"30-40",0,1,9.11
"30-40",0,1,8.97
"30-40",0,1,13.72
"30-40",0,1,7.7
"30-40",0,1,7.72
"30-40",0,1,11.19
"30-40",0,1,9.71
"30-40",0,1,7.39
"30-40",0,1,7.28
"30-40",0,1,5.17
"30-40",0,1,10.4
"30-40",0,1,6.82
"30-40",0,1,5.51
"30-40",0,1,8.81
"30-40",0,1,10.44
"30-40",0,1,8.8
"30-40",0,1,10.35
"30-40",0,1,5.84
"30-40",0,1,6.9
"30-40",0,1,9.5
"30-40",0,1,8.52
"30-40",0,1,7.04
"30-40",0,1,7.11
"30-40",0,1,8.81
"30-40",0,1,8.45
"30-40",0,1,6.79
"30-40",0,1,7.88
"30-40",0,1,9.96
"30-40",0,1,9.39
"30-40",0,1,8.54
"30-40",0,1,9.1
"30-40",0,1,8.61
"30-40",0,1,10.06
"30-40",0,1,6.51
"30-40",0,1,4.02
"30-40",0,1,10.87
"30-40",0,1,11.6
"30-40",0,1,8.91
"30-40",0,1,11.54
"30-40",0,1,11.64
"30-40",0,1,10.25
"30-40",0,1,5.61
"30-40",0,1,6.52
"30-40",0,1,10.49
"30-40",0,1,9.54
"30-40",0,1,7
"30-40",0,1,10.86
"30-40",0,1,8.75
"30-40",0,1,9.78
"30-40",0,1,9.48
"30-40",0,1,12.11
"30-40",0,1,8.51
"30-40",0,1,10.19
"30-40",0,1,9.64
"30-40",0,1,11.86
"30-40",0,1,7.59
"30-40",0,1,13.45
"30-40",0,1,9.32
"30-40",0,1,3.85
"30-40",0,1,7.07
"30-40",0,1,5.85
"30-40",0,1,13.02
"30-40",0,1,7.93
"30-40",0,1,7.4
"30-40",0,1,7.14
"30-40",0,1,9.43
"30-40",0,1,11.53
"30-40",0,1,8.39
"30-40",0,1,9.85
"30-40",0,1,9.26
"30-40",0,1,9.41
"30-40",0,1,8.19
"30-40",0,1,10.37
"30-40",0,1,5.69
"30-40",0,1,5.64
"30-40",0,1,7.73
"30-40",0,1,10.9
"30-40",0,1,8.44
"30-40",0,1,7.56
"30-40",0,1,8.79
"30-40",0,1,11.33
"30-40",0,1,10.54
"30-40",0,1,5.69
"30-40",0,1,8.26
"30-40",0,1,6.82
"30-40",0,1,7.61
"30-40",0,1,10.32
"30-40",0,1,7.82
"30-40",0,1,6.98
"30-40",0,1,11.35
"30-40",0,1,5.68
"30-40",0,1,10.03
"30-40",0,1,8.64
"30-40",0,1,7.85
"30-40",0,1,13.06
"30-40",0,1,8.12
"30-40",0,1,6.9
"30-40",0,1,12.17
"30-40",0,1,11.95
"30-40",0,1,3.88
"30-40",0,1,7.08
"30-40",0,1,8.44
"30-40",0,1,8.34
"30-40",0,1,11.03
"30-40",0,1,6.16
"30-40",0,1,10
"30-40",0,1,8.92
"30-40",0,1,6.36
"30-40",0,1,10.22
"30-40",0,1,6.28
"30-40",0,1,7.98
"30-40",0,1,10.41
"30-40",0,1,9.1
"30-40",0,1,8.12
"30-40",0,1,9.71
"30-40",0,1,6.8
"30-40",0,1,12.44
"30-40",0,1,5.16
"30-40",0,1,7.58
"30-40",0,1,9.11
"30-40",0,1,9.86
"30-40",0,1,8.78
"30-40",0,1,7.82
"30-40",0,1,8.7
"30-40",0,1,7.1
"30-40",0,1,12.68
"30-40",0,1,10.96
"30-40",0,1,11.92
"30-40",0,1,10.84
"30-40",0,1,8.1
"30-40",0,1,9.62
"30-40",0,1,6.31
"30-40",0,1,7.76
"30-40",0,1,11.79
"30-40",0,1,7.42
"30-40",0,1,5.09
"30-40",0,1,9.31
"30-40",0,1,10.42
"30-40",0,1,7.02
"30-40",0,1,11.27
"30-40",0,1,9.53
"30-40",0,1,10.1
"30-40",0,1,6.33
"30-40",0,1,10.42
"30-40",0,1,7.12
"30-40",0,1,8.96
"30-40",0,1,9.79
"30-40",0,1,13.1
"30-40",0,1,9.77
"30-40",0,1,7.77
"30-40",0,1,8.39
"30-40",0,1,8.61
"30-40",0,1,10.71
"30-40",0,1,8.69
"30-40",0,1,6.42
"30-40",0,1,11.51
"30-40",0,1,4.44
"30-40",0,1,9.53
"30-40",0,1,9.45
"30-40",0,1,11.01
"30-40",0,1,6.66
"30-40",0,1,12.84
"30-40",0,1,7.23
"30-40",0,1,10.34
"30-40",0,1,10.02
"30-40",0,1,4.08
"30-40",0,1,5.86
"30-40",0,1,8.22
"30-40",0,1,6.32
"30-40",0,1,9.74
"30-40",0,1,9.8
"30-40",0,1,6.68
"30-40",0,1,7.94
"30-40",0,1,10.59
"30-40",0,1,7.41
"30-40",0,1,10.98
"30-40",0,1,11.68
"30-40",0,1,8.39
"30-40",0,1,10.04
"30-40",0,1,8.93
"30-40",0,1,7.55
"30-40",0,1,7.42
"30-40",0,1,9.35
"30-40",0,1,12.44
"30-40",0,1,11.32
"30-40",0,1,6.59
"30-40",0,1,7.91
"30-40",0,1,11.43
"30-40",0,1,6.89
"30-40",0,1,8.35
"30-40",0,1,12.3
"30-40",0,1,9.9
"30-40",0,1,10.93
"30-40",0,1,7.93
"30-40",0,1,12.98
"30-40",0,1,11.09
"30-40",0,1,6.04
"30-40",0,1,8.81
"30-40",0,1,8.37
"30-40",0,1,9.56
"30-40",0,1,5.22
"30-40",0,1,7.67
"30-40",0,1,8.56
"30-40",0,1,7.65
"30-40",0,1,7.3
"30-40",0,1,8.65
"30-40",0,1,7.39
"30-40",0,1,10.61
"30-40",0,1,11.65
"30-40",0,1,9.41
"30-40",0,1,6.51
"30-40",0,1,10.51
"30-40",0,1,8.52
"30-40",0,1,11.16
"30-40",0,1,8.05
"30-40",0,1,6.46
"30-40",0,1,8.68
"30-40",0,1,6.23
"30-40",0,1,8.84
"30-40",0,1,9.2
"30-40",0,1,7.56
"30-40",0,1,8.21
"30-40",0,1,13.49
"30-40",0,1,10.69
"30-40",0,1,6.9
"30-40",0,1,11.43
"30-40",0,1,7.56
"30-40",0,1,6.65
"30-40",0,1,8.75
"30-40",0,1,10.62
"30-40",0,1,11.42
"30-40",0,1,11.35
"30-40",0,1,9.05
"30-40",0,1,10.52
"30-40",0,1,7.73
"30-40",0,1,8.16
"30-40",0,1,8.38
"30-40",0,1,4.9
"30-40",0,1,9.73
"30-40",0,1,8.92
"30-40",0,1,6.14
"30-40",0,1,8.75
"30-40",0,1,6.46
"30-40",0,1,7.44
"30-40",0,1,6.63
"30-40",0,1,7.16
"30-40",0,1,6.95
"30-40",0,1,5.87
"30-40",0,1,9.04
"30-40",0,1,9.21
"30-40",0,1,9.6
"30-40",0,1,8.84
"30-40",0,1,10.26
"30-40",0,1,9.64
"30-40",0,1,9.37
"30-40",0,1,8.82
"30-40",0,1,6.71
"30-40",0,1,8.5
"30-40",0,1,9.41
"30-40",0,1,9.01
"30-40",0,1,7.39
"30-40",0,1,5.09
"30-40",0,1,9.15
"30-40",0,1,11.17
"30-40",0,1,8.66
"30-40",0,1,5.07
"30-40",0,1,11.93
"30-40",0,1,2.82
"30-40",0,1,8.73
"30-40",0,1,7.29
"30-40",0,1,7.94
"30-40",0,1,4.83
"30-40",0,1,8.3
"30-40",0,1,8.43
"30-40",0,1,6.69
"30-40",0,1,7.08
"30-40",0,1,8.73
"30-40",0,1,5.86
"30-40",0,1,9.76
"30-40",0,1,7.84
"30-40",0,1,12.55
"30-40",0,1,8.7
"30-40",0,1,10.41
"30-40",0,1,8.81
"30-40",0,1,5.26
"30-40",0,1,6.96
"30-40",0,1,8.43
"30-40",0,1,8.19
"30-40",0,1,7.31
"30-40",0,1,10.16
"30-40",0,1,10.35
"30-40",0,1,8.48
"30-40",0,1,10.37
"30-40",0,1,11.1
"30-40",0,1,7.88
"30-40",0,1,10.49
"30-40",0,1,8.03
"30-40",0,1,9.99
"30-40",0,1,7.68
"30-40",0,1,8.33
"30-40",0,1,10.55
"30-40",0,1,8.37
"30-40",0,1,8.29
"30-40",0,1,7.34
"30-40",0,1,9.03
"30-40",0,1,9.1
"30-40",0,1,9.94
"30-40",0,1,9.93
"30-40",0,1,9.52
"30-40",0,1,8.86
"30-40",0,1,9
"30-40",0,1,4.75
"30-40",0,1,11.46
"30-40",0,1,9.73
"30-40",0,1,12.32
"30-40",0,1,11.34
"30-40",0,1,8.01
"30-40",0,1,9.2
"30-40",0,1,5.72
"30-40",0,1,7.55
"30-40",0,1,4.94
"30-40",0,1,8.04
"30-40",0,1,9.81
"30-40",0,1,9.02
"30-40",0,1,12.63
"30-40",0,1,11.54
"30-40",0,1,5.98
"30-40",0,1,8.78
"30-40",0,1,7.92
"30-40",0,1,10.45
"30-40",0,1,9.3
"30-40",0,1,10.29
"30-40",0,1,7.27
"30-40",0,1,7.98
"30-40",0,1,9.46
"30-40",0,1,6.91
"30-40",0,1,9.83
"30-40",0,1,10.53
"30-40",0,1,9.03
"30-40",0,1,6.64
"30-40",0,1,10.95
"30-40",0,1,8.86
"30-40",0,1,11.54
"30-40",0,1,4.3
"30-40",0,1,8.46
"30-40",0,1,8.8
"30-40",0,1,7.9
"30-40",0,1,6.45
"30-40",0,1,8.46
"30-40",0,1,11.79
"30-40",0,1,13.16
"30-40",0,1,10.71
"30-40",0,1,9.06
"30-40",0,1,9.06
"30-40",0,1,10.94
"30-40",0,1,8.16
"30-40",0,1,8.55
"30-40",0,1,6.87
"30-40",0,1,6.06
"30-40",0,1,9.83
"30-40",0,1,8.97
"30-40",0,1,6.91
"30-40",0,1,11.04
"30-40",0,1,5.09
"30-40",0,1,8.58
"30-40",0,1,7.23
"30-40",0,1,9.21
"30-40",0,1,7.2
"30-40",0,1,6.85
"30-40",0,1,6.69
"30-40",0,1,11.52
"30-40",0,1,9.51
"30-40",0,1,9.73
"30-40",0,1,9.18
"30-40",0,1,11.67
"30-40",0,1,7.62
"30-40",0,1,9.02
"30-40",0,1,9.79
"30-40",0,1,8.59
"30-40",0,1,8.64
"30-40",0,1,10.23
"30-40",0,1,9.12
"30-40",0,1,6.13
"30-40",0,1,9.43
"30-40",0,1,9.07
"30-40",0,1,7.91
"30-40",0,1,9.62
"30-40",0,1,10.86
"30-40",0,1,7.98
"30-40",0,1,8.24
"30-40",0,1,6.43
"30-40",0,1,7.25
"30-40",0,1,7.65
"30-40",0,1,14.37
"30-40",0,1,7.56
"30-40",0,1,10.29
"30-40",0,1,8.84
"30-40",0,1,7.31
"30-40",0,1,10.93
"30-40",0,1,6.1
"30-40",0,1,9.09
"30-40",0,1,9.89
"30-40",0,1,12.37
"30-40",0,1,10.5
"30-40",0,1,10.23
"30-40",0,1,10.88
"30-40",0,1,11.68
"30-40",0,1,7.92
"30-40",0,1,8.8
"30-40",0,1,8.12
"30-40",0,1,5.36
"30-40",0,1,5.87
"30-40",0,1,12.11
"30-40",0,1,8.81
"30-40",0,1,9.78
"30-40",0,1,10.27
"30-40",0,1,8.21
"30-40",0,1,5.5
"30-40",0,1,12.27
"30-40",0,1,10.12
"30-40",0,1,4.38
"30-40",0,1,8.05
"30-40",0,1,7.56
"30-40",0,1,5.25
"30-40",0,1,9.42
"30-40",0,1,10.01
"30-40",0,1,11.29
"30-40",0,1,10.25
"30-40",0,1,9.41
"30-40",0,1,2.74
"30-40",0,1,6.39
"30-40",0,1,9.37
"30-40",0,1,8.09
"30-40",0,1,10.36
"30-40",0,1,6.62
"30-40",0,1,7.33
"30-40",0,1,6.8
"30-40",0,1,7.27
"30-40",0,1,7.99
"30-40",0,1,6.93
"30-40",0,1,14.25
"30-40",0,1,9.88
"30-40",0,1,8.27
"30-40",0,1,9.24
"30-40",0,1,7.36
"30-40",0,1,5.47
"30-40",0,1,7.71
"30-40",0,1,9.64
"30-40",0,1,9.17
"30-40",0,1,7.51
"30-40",0,1,9.64
"30-40",0,1,10.81
"30-40",0,1,6.94
"30-40",0,1,11.06
"30-40",0,1,6.49
"30-40",0,1,9.37
"30-40",0,1,8.3
"30-40",0,1,9.13
"30-40",0,1,6.4
"30-40",0,1,8.32
"30-40",0,1,3.72
"30-40",0,1,8.82
"30-40",0,1,11.94
"30-40",0,1,6.43
"30-40",0,1,8.66
"30-40",0,1,11.19
"30-40",0,1,9.26
"30-40",0,1,11.39
"30-40",0,1,11.51
"30-40",0,1,4.96
"30-40",0,1,9.01
"30-40",0,1,8.2
"30-40",0,1,7.58
"30-40",0,1,8.21
"30-40",0,1,8.16
"30-40",0,1,11.46
"30-40",0,1,7.55
"30-40",0,1,9.01
"30-40",0,1,10.48
"30-40",0,1,8.24
"30-40",0,1,10.68
"30-40",0,1,6.78
"30-40",0,1,10.56
"30-40",0,1,8.65
"30-40",0,1,9.34
"30-40",0,1,8.38
"30-40",0,1,10.1
"30-40",0,1,9.77
"30-40",0,1,7.24
"30-40",0,1,4.68
"30-40",0,1,10.6
"30-40",0,1,9.4
"30-40",0,1,8.57
"30-40",0,1,11.58
"30-40",0,1,4.16
"30-40",0,1,7.62
"30-40",0,1,9.05
"30-40",0,1,10.01
"30-40",0,1,9.3
"30-40",0,1,14.01
"30-40",0,1,6.06
"30-40",0,1,3.68
"30-40",0,1,8.19
"30-40",0,1,7.41
"30-40",0,1,11.88
"30-40",0,1,8.35
"30-40",0,1,10.09
"30-40",0,1,10.43
"30-40",0,1,8
"30-40",0,1,13.68
"30-40",0,1,8.04
"30-40",0,1,8.74
"30-40",0,1,7.61
"30-40",0,1,11.65
"30-40",0,1,10.58
"30-40",0,1,6.93
"30-40",0,1,11.16
"30-40",0,1,6.04
"30-40",0,1,8.37
"30-40",0,1,5.49
"30-40",0,1,9.8
"30-40",0,1,7.27
"30-40",0,1,7.59
"30-40",0,1,7.64
"30-40",0,1,8.11
"30-40",0,1,8.63
"30-40",0,1,9.18
"30-40",0,1,11.3
"30-40",0,1,9.2
"30-40",0,1,10.19
"30-40",0,1,9.22
"30-40",0,1,7.95
"40+",0,1,9.36
"40+",0,1,6.48
"40+",0,1,8.95
"40+",0,1,8.6
"40+",0,1,7.08
"40+",0,1,6.82
"40+",0,1,9.82
"40+",0,1,10.93
"40+",0,1,7.54
"40+",0,1,14.04
"40+",0,1,10.18
"40+",0,1,11.9
"40+",0,1,10.18
"40+",0,1,9.69
"40+",0,1,10.28
"40+",0,1,8.02
"40+",0,1,6.37
"40+",0,1,8.55
"40+",0,1,7.88
"40+",0,1,8.03
"40+",0,1,5.23
"40+",0,1,8.15
"40+",0,1,9.69
"40+",0,1,12.39
"40+",0,1,9.82
"40+",0,1,9.36
"40+",0,1,10.66
"40+",0,1,11.92
"40+",0,1,7.39
"40+",0,1,9.19
"40+",0,1,12.26
"40+",0,1,9.33
"40+",0,1,10.09
"40+",0,1,7.56
"40+",0,1,10.58
"40+",0,1,7.6
"40+",0,1,8.37
"40+",0,1,12.26
"40+",0,1,9.84
"40+",0,1,4.36
"40+",0,1,14.29
"40+",0,1,11.43
"40+",0,1,8.29
"40+",0,1,9.69
"40+",0,1,6.16
"40+",0,1,9.59
"40+",0,1,8.78
"40+",0,1,11.22
"40+",0,1,10.07
"40+",0,1,6.15
"40+",0,1,8.01
"40+",0,1,10.98
"40+",0,1,8.33
"40+",0,1,10.7
"40+",0,1,6.92
"40+",0,1,10.32
"40+",0,1,12.77
"40+",0,1,9.98
"40+",0,1,6.76
"40+",0,1,8.58
"40+",0,1,11.97
"40+",0,1,8.9
"40+",0,1,8.57
"40+",0,1,12.65
"40+",0,1,8.68
"40+",0,1,11.83
"40+",0,1,12.25
"40+",0,1,9.2
"40+",0,1,9.87
"40+",0,1,11.05
"40+",0,1,8.85
"40+",0,1,11.44
"40+",0,1,9.95
"40+",0,1,9.4
"40+",0,1,10.07
"40+",0,1,11.01
"40+",0,1,10.01
"40+",0,1,8.92
"40+",0,1,10.41
"40+",0,1,9.33
"40+",0,1,7.24
"40+",0,1,8.55
"40+",0,1,9.02
"40+",0,1,8.58
"40+",0,1,12.18
"40+",0,1,8.11
"40+",0,1,11.63
"40+",0,1,7.86
"40+",0,1,10.3
"40+",0,1,8.58
"40+",0,1,9.89
"40+",0,1,9.78
"40+",0,1,6.36
"40+",0,1,6.29
"40+",0,1,8.91
"40+",0,1,11.66
"40+",0,1,9.26
"40+",0,1,11.46
"40+",0,1,10.78
"40+",0,1,5.47
"40+",0,1,9.34
"40+",0,1,11.84
"40+",0,1,6.96
"40+",0,1,6.11
"40+",0,1,7.89
"40+",0,1,10.28
"40+",0,1,9.26
"40+",0,1,9.74
"40+",0,1,10.47
"40+",0,1,11.41
"40+",0,1,7.97
"40+",0,1,9.63
"40+",0,1,9.87
"40+",0,1,6.84
"40+",0,1,4.6
"40+",0,1,9.43
"40+",0,1,8.68
"40+",0,1,8.02
"40+",0,1,10.65
"40+",0,1,11.12
"40+",0,1,6.37
"40+",0,1,8.03
"40+",0,1,10.83
"40+",0,1,10.77
"40+",0,1,7.85
"40+",0,1,9.61
"40+",0,1,11.55
"40+",0,1,10.7
"40+",0,1,9.33
"40+",0,1,12.28
"40+",0,1,9.11
"40+",0,1,8.65
"40+",0,1,14.74
"40+",0,1,14.59
"40+",0,1,8.25
"40+",0,1,9.54
"40+",0,1,5.36
"40+",0,1,8.71
"40+",0,1,6.9
"40+",0,1,6.74
"40+",0,1,11
"40+",0,1,7.96
"40+",0,1,7.3
"40+",0,1,8.94
"40+",0,1,5.99
"40+",0,1,8.73
"40+",0,1,8.91
"40+",0,1,9.1
"40+",0,1,9.46
"40+",0,1,8.41
"40+",0,1,10.08
"40+",0,1,9.18
"40+",0,1,6.98
"40+",0,1,9.49
"40+",0,1,6
"40+",0,1,9.63
"40+",0,1,6.91
"40+",0,1,8.67
"40+",0,1,13.42
"40+",0,1,6.64
"40+",0,1,8.06
"40+",0,1,9.86
"40+",0,1,9.4
"40+",0,1,10.53
"40+",0,1,9.77
"40+",0,1,8.7
"40+",0,1,12.33
"40+",0,1,8.05
"40+",0,1,13.4
"40+",0,1,7.79
"40+",0,1,11.14
"40+",0,1,12.77
"40+",0,1,6.17
"40+",0,1,10.46
"40+",0,1,9.17
"40+",0,1,9.12
"40+",0,1,11.18
"40+",0,1,9.12
"40+",0,1,4.36
"40+",0,1,9.25
"40+",0,1,6.97
"40+",0,1,9.46
"40+",0,1,9.45
"40+",0,1,6.53
"40+",0,1,12.5
"40+",0,1,6.76
"40+",0,1,8.13
"40+",0,1,7.64
"40+",0,1,8.38
"40+",0,1,10.4
"40+",0,1,10.65
"40+",0,1,11.93
"40+",0,1,9.57
"40+",0,1,9.16
"40+",0,1,5.45
"40+",0,1,6.86
"40+",0,1,9.04
"40+",0,1,8.77
"40+",0,1,9.97
"40+",0,1,8.67
"40+",0,1,8.74
"40+",0,1,7.83
"40+",0,1,10.31
"40+",0,1,7.63
"40+",0,1,11.89
"40+",0,1,5.73
"40+",0,1,12.3
"40+",0,1,10.05
"40+",0,1,8.27
"40+",0,1,9.42
"40+",0,1,8.34
"40+",0,1,10.97
"40+",0,1,11.29
"40+",0,1,6.34
"40+",0,1,8.05
"40+",0,1,10.34
"40+",0,1,8.66
"40+",0,1,8.9
"40+",0,1,11.53
"40+",0,1,7.51
"40+",0,1,12.43
"40+",0,1,10.02
"40+",0,1,10.41
"40+",0,1,13.28
"40+",0,1,7.91
"40+",0,1,10.49
"40+",0,1,7.25
"40+",0,1,11.99
"40+",0,1,11.28
"40+",0,1,7.25
"40+",0,1,12.05
"40+",0,1,9.13
"40+",0,1,8.41
"40+",0,1,6.52
"40+",0,1,8.03
"40+",0,1,9.95
"40+",0,1,11.81
"40+",0,1,9.69
"40+",0,1,12.74
